SKU Code,Design No.,Stock,Category,Size,Color
JNE3530-KR-XXL,JNE3530,0.0,KURTA,XXL,GREY
JNE3530-KR-XXXL,JNE3530,3.0,KURTA,XXXL,GREY
JNE3531-KR-L,JNE3531,3.0,KURTA,L,CREAM
JNE3531-KR-M,JNE3531,4.0,KURTA,M,CREAM
JNE3531-KR-S,JNE3531,6.0,KURTA,S,CREAM
JNE3531-KR-XL,JNE3531,2.0,KURTA,XL,CREAM
JNE3531-KR-XS,JNE3531,11.0,KURTA,XS,CREAM
JNE3531-KR-XXL,JNE3531,6.0,KURTA,XXL,CREAM
JNE3531-KR-XXXL,JNE3531,3.0,KURTA,XXXL,CREAM
JNE3532-KR-M,JNE3532,1.0,KURTA,M,MULTICOLOR
JNE3532-KR-S,JNE3532,0.0,KURTA,S,MULTICOLOR
JNE3533-KR-S,JNE3533,1.0,KURTA,S,TEAL
JNE3533-KR-XL,JNE3533,1.0,KURTA,XL,TEAL
JNE3534-KR-L,JNE3534,2.0,KURTA,L,TURQUOISE
JNE3534-KR-M,JNE3534,6.0,KURTA,M,TURQUOISE
JNE3534-KR-S,JNE3534,7.0,KURTA,S,TURQUOISE
JNE3534-KR-XL,JNE3534,5.0,KURTA,XL,TURQUOISE
JNE3534-KR-XS,JNE3534,14.0,KURTA,XS,TURQUOISE
JNE3534-KR-XXL,JNE3534,3.0,KURTA,XXL,TURQUOISE
JNE3534-KR-XXXL,JNE3534,3.0,KURTA,XXXL,TURQUOISE
JNE3535-KR-L,JNE3535,2.0,KURTA,L,TURQUOISE
JNE3535-KR-M,JNE3535,0.0,KURTA,M,TURQUOISE
JNE3535-KR-S,JNE3535,1.0,KURTA,S,TURQUOISE
JNE3535-KR-XL,JNE3535,2.0,KURTA,XL,TURQUOISE
JNE3535-KR-XS,JNE3535,10.0,KURTA,XS,TURQUOISE
JNE3535-KR-XXL,JNE3535,6.0,KURTA,XXL,TURQUOISE
JNE3535-KR-XXXL,JNE3535,1.0,KURTA,XXXL,TURQUOISE
JNE3537-KR-L,JNE3537,0.0,KURTA,L,MULTICOLOR
JNE3537-KR-M,JNE3537,3.0,KURTA,M,MULTICOLOR
JNE3537-KR-S,JNE3537,2.0,KURTA,S,MULTICOLOR
JNE3537-KR-XL,JNE3537,1.0,KURTA,XL,MULTICOLOR
JNE3537-KR-XS,JNE3537,6.0,KURTA,XS,MULTICOLOR
JNE3537-KR-XXL,JNE3537,0.0,KURTA,XXL,MULTICOLOR
JNE3537-KR-XXXL,JNE3537,0.0,KURTA,XXXL,MULTICOLOR
JNE3538-KR-L,JNE3538,0.0,KURTA,L,NAVY BLUE
JNE3538-KR-M,JNE3538,1.0,KURTA,M,NAVY BLUE
JNE3538-KR-S,JNE3538,2.0,KURTA,S,NAVY BLUE
JNE3538-KR-XL,JNE3538,1.0,KURTA,XL,NAVY BLUE
JNE3538-KR-XS,JNE3538,2.0,KURTA,XS,NAVY BLUE
JNE3538-KR-XXL,JNE3538,1.0,KURTA,XXL,NAVY BLUE
JNE3538-KR-XXXL,JNE3538,0.0,KURTA,XXXL,NAVY BLUE
JNE3539-KR-L,JNE3539,0.0,KURTA,L,CREAM
JNE3539-KR-M,JNE3539,2.0,KURTA,M,CREAM
JNE3539-KR-S,JNE3539,7.0,KURTA,S,CREAM
JNE3539-KR-XL,JNE3539,3.0,KURTA,XL,CREAM
JNE3539-KR-XS,JNE3539,7.0,KURTA,XS,CREAM
JNE3539-KR-XXL,JNE3539,2.0,KURTA,XXL,CREAM
JNE3539-KR-XXXL,JNE3539,2.0,KURTA,XXXL,CREAM
JNE3541-KR-L,JNE3541,1.0,KURTA,L,MAROON
JNE3541-KR-M,JNE3541,0.0,KURTA,M,MAROON
JNE3541-KR-S,JNE3541,1.0,KURTA,S,MAROON
JNE3541-KR-XL,JNE3541,1.0,KURTA,XL,MAROON
JNE3541-KR-XS,JNE3541,0.0,KURTA,XS,MAROON
JNE3541-KR-XXXL,JNE3541,0.0,KURTA,XXXL,MAROON
JNE3542-KR-L,JNE3542,3.0,KURTA,L,CREAM
JNE3542-KR-M,JNE3542,2.0,KURTA,M,CREAM
JNE3542-KR-S,JNE3542,6.0,KURTA,S,CREAM
JNE3542-KR-XL,JNE3542,2.0,KURTA,XL,CREAM
JNE3542-KR-XS,JNE3542,6.0,KURTA,XS,CREAM
JNE3542-KR-XXL,JNE3542,1.0,KURTA,XXL,CREAM
JNE3542-KR-XXXL,JNE3542,1.0,KURTA,XXXL,CREAM
JNE3543-KR-L,JNE3543,2.0,KURTA,L,CREAM
JNE3543-KR-M,JNE3543,4.0,KURTA,M,CREAM
JNE3543-KR-S,JNE3543,5.0,KURTA,S,CREAM
JNE3543-KR-XL,JNE3543,3.0,KURTA,XL,CREAM
JNE3543-KR-XS,JNE3543,7.0,KURTA,XS,CREAM
JNE3543-KR-XXL,JNE3543,3.0,KURTA,XXL,CREAM
JNE3543-KR-XXXL,JNE3543,2.0,KURTA,XXXL,CREAM
JNE3544-KR-L,JNE3544,3.0,KURTA,L,GREEN
JNE3544-KR-M,JNE3544,2.0,KURTA,M,GREEN
JNE3544-KR-S,JNE3544,2.0,KURTA,S,GREEN
JNE3544-KR-XL,JNE3544,2.0,KURTA,XL,GREEN
JNE3544-KR-XS,JNE3544,3.0,KURTA,XS,GREEN
JNE3544-KR-XXL,JNE3544,3.0,KURTA,XXL,GREEN
JNE3544-KR-XXXL,JNE3544,1.0,KURTA,XXXL,GREEN
JNE3545-KR-L,JNE3545,0.0,KURTA,L,GREEN
JNE3545-KR-M,JNE3545,1.0,KURTA,M,GREEN
JNE3545-KR-S,JNE3545,0.0,KURTA,S,GREEN
JNE3545-KR-XL,JNE3545,0.0,KURTA,XL,GREEN
JNE3545-KR-XS,JNE3545,2.0,KURTA,XS,GREEN
JNE3545-KR-XXL,JNE3545,1.0,KURTA,XXL,GREEN
JNE3545-KR-XXXL,JNE3545,2.0,KURTA,XXXL,GREEN
JNE3546-KR-L,JNE3546,10.0,KURTA,L,BLUE
JNE3546-KR-M,JNE3546,29.0,KURTA,M,BLUE
JNE3546-KR-S,JNE3546,7.0,KURTA,S,BLUE
JNE3546-KR-XL,JNE3546,6.0,KURTA,XL,BLUE
JNE3546-KR-XS,JNE3546,17.0,KURTA,XS,BLUE
JNE3546-KR-XXL,JNE3546,4.0,KURTA,XXL,BLUE
JNE3546-KR-XXXL,JNE3546,2.0,KURTA,XXXL,BLUE
JNE3547-KR-L,JNE3547,26.0,KURTA,L,TURQUOISE BLUE
JNE3547-KR-M,JNE3547,26.0,KURTA,M,TURQUOISE BLUE
JNE3547-KR-S,JNE3547,5.0,KURTA,S,TURQUOISE BLUE
JNE3547-KR-XL,JNE3547,66.0,KURTA,XL,TURQUOISE BLUE
JNE3547-KR-XS,JNE3547,5.0,KURTA,XS,TURQUOISE BLUE
JNE3547-KR-XXL,JNE3547,19.0,KURTA,XXL,TURQUOISE BLUE
JNE3547-KR-XXXL,JNE3547,46.0,KURTA,XXXL,TURQUOISE BLUE
JNE3548-KR-L,JNE3548,146.0,KURTA,L,DARK BLUE
JNE3548-KR-M,JNE3548,112.0,KURTA,M,DARK BLUE
JNE3548-KR-S,JNE3548,87.0,KURTA,S,DARK BLUE
JNE3548-KR-XL,JNE3548,154.0,KURTA,XL,DARK BLUE
JNE3548-KR-XS,JNE3548,38.0,KURTA,XS,DARK BLUE
JNE3548-KR-XXL,JNE3548,112.0,KURTA,XXL,DARK BLUE
JNE3548-KR-XXXL,JNE3548,84.0,KURTA,XXXL,DARK BLUE
JNE3549-KR-L,JNE3549,25.0,KURTA,L,MAROON
JNE3549-KR-M,JNE3549,13.0,KURTA,M,MAROON
JNE3549-KR-S,JNE3549,54.0,KURTA,S,MAROON
JNE3549-KR-XL,JNE3549,7.0,KURTA,XL,MAROON
JNE3549-KR-XS,JNE3549,27.0,KURTA,XS,MAROON
JNE3549-KR-XXL,JNE3549,8.0,KURTA,XXL,MAROON
JNE3549-KR-XXXL,JNE3549,3.0,KURTA,XXXL,MAROON
JNE3550-KR-L,JNE3550,0.0,KURTA,L,DARK GREEN
JNE3550-KR-M,JNE3550,1.0,KURTA,M,DARK GREEN
JNE3550-KR-S,JNE3550,2.0,KURTA,S,DARK GREEN
JNE3550-KR-XL,JNE3550,0.0,KURTA,XL,DARK GREEN
JNE3550-KR-XS,JNE3550,4.0,KURTA,XS,DARK GREEN
JNE3550-KR-XXL,JNE3550,2.0,KURTA,XXL,DARK GREEN
JNE3550-KR-XXXL,JNE3550,2.0,KURTA,XXXL,DARK GREEN
JNE3553-KR-L,JNE3553,2.0,KURTA,L,NAVY BLUE
JNE3553-KR-M,JNE3553,0.0,KURTA,M,NAVY BLUE
JNE3553-KR-S,JNE3553,51.0,KURTA,S,NAVY BLUE
JNE3553-KR-XL,JNE3553,0.0,KURTA,XL,NAVY BLUE
JNE3553-KR-XS,JNE3553,46.0,KURTA,XS,NAVY BLUE
JNE3553-KR-XXL,JNE3553,25.0,KURTA,XXL,NAVY BLUE
JNE3553-KR-XXXL,JNE3553,20.0,KURTA,XXXL,NAVY BLUE
JNE3554-KR-L,JNE3554,7.0,KURTA,L,YELLOW
JNE3554-KR-M,JNE3554,1.0,KURTA,M,YELLOW
JNE3554-KR-S,JNE3554,33.0,KURTA,S,YELLOW
JNE3554-KR-XL,JNE3554,3.0,KURTA,XL,YELLOW
JNE3554-KR-XXL,JNE3554,40.0,KURTA,XXL,YELLOW
JNE3554-KR-XXXL,JNE3554,1.0,KURTA,XXXL,YELLOW
JNE3555-KR-L,JNE3555,20.0,KURTA,L,MAROON
JNE3555-KR-M,JNE3555,25.0,KURTA,M,MAROON
JNE3555-KR-S,JNE3555,28.0,KURTA,S,MAROON
JNE3555-KR-XL,JNE3555,19.0,KURTA,XL,MAROON
JNE3555-KR-XS,JNE3555,16.0,KURTA,XS,MAROON
JNE3555-KR-XXL,JNE3555,21.0,KURTA,XXL,MAROON
JNE3555-KR-XXXL,JNE3555,2.0,KURTA,XXXL,MAROON
JNE3556-KR-L,JNE3556,20.0,KURTA,L,GREY
JNE3556-KR-M,JNE3556,13.0,KURTA,M,GREY
JNE3556-KR-S,JNE3556,14.0,KURTA,S,GREY
JNE3556-KR-XL,JNE3556,18.0,KURTA,XL,GREY
JNE3556-KR-XS,JNE3556,21.0,KURTA,XS,GREY
JNE3556-KR-XXL,JNE3556,23.0,KURTA,XXL,GREY
JNE3556-KR-XXXL,JNE3556,23.0,KURTA,XXXL,GREY
JNE3557-KR-L,JNE3557,44.0,KURTA,L,BLACK
JNE3557-KR-M,JNE3557,44.0,KURTA,M,BLACK
JNE3557-KR-S,JNE3557,20.0,KURTA,S,BLACK
JNE3557-KR-XL,JNE3557,36.0,KURTA,XL,BLACK
JNE3557-KR-XXL,JNE3557,14.0,KURTA,XXL,BLACK
JNE3558-KR-L,JNE3558,0.0,KURTA,L,PINK
JNE3558-KR-M,JNE3558,1.0,KURTA,M,PINK
JNE3558-KR-S,JNE3558,2.0,KURTA,S,PINK
JNE3558-KR-XL,JNE3558,2.0,KURTA,XL,PINK
JNE3558-KR-XS,JNE3558,2.0,KURTA,XS,PINK
JNE3558-KR-XXL,JNE3558,2.0,KURTA,XXL,PINK
JNE3558-KR-XXXL,JNE3558,1.0,KURTA,XXXL,PINK
JNE3559-KR-L,JNE3559,11.0,KURTA,L,GREY
JNE3559-KR-M,JNE3559,2.0,KURTA,M,GREY
JNE3559-KR-S,JNE3559,13.0,KURTA,S,GREY
JNE3559-KR-XL,JNE3559,21.0,KURTA,XL,GREY
JNE3559-KR-XS,JNE3559,13.0,KURTA,XS,GREY
JNE3559-KR-XXL,JNE3559,5.0,KURTA,XXL,GREY
JNE3559-KR-XXXL,JNE3559,3.0,KURTA,XXXL,GREY
JNE3560-KR-L,JNE3560,138.0,KURTA,L,BLUE
JNE3560-KR-M,JNE3560,106.0,KURTA,M,BLUE
JNE3560-KR-S,JNE3560,199.0,KURTA,S,BLUE
JNE3560-KR-XL,JNE3560,223.0,KURTA,XL,BLUE
JNE3560-KR-XS,JNE3560,48.0,KURTA,XS,BLUE
JNE3560-KR-XXL,JNE3560,168.0,KURTA,XXL,BLUE
JNE3560-KR-XXXL,JNE3560,87.0,KURTA,XXXL,BLUE
JNE3561-KR-L,JNE3561,1.0,KURTA,L,BEIGE
JNE3561-KR-M,JNE3561,4.0,KURTA,M,BEIGE
JNE3561-KR-S,JNE3561,8.0,KURTA,S,BEIGE
JNE3561-KR-XL,JNE3561,4.0,KURTA,XL,BEIGE
JNE3561-KR-XS,JNE3561,53.0,KURTA,XS,BEIGE
JNE3561-KR-XXL,JNE3561,6.0,KURTA,XXL,BEIGE
JNE3561-KR-XXXL,JNE3561,3.0,KURTA,XXXL,BEIGE
JNE3562-KR-L,JNE3562,2.0,KURTA,L,PEACH
JNE3562-KR-M,JNE3562,4.0,KURTA,M,PEACH
JNE3562-KR-S,JNE3562,17.0,KURTA,S,PEACH
JNE3562-KR-XL,JNE3562,1.0,KURTA,XL,PEACH
JNE3562-KR-XXL,JNE3562,5.0,KURTA,XXL,PEACH
,JNE3562,1.0,KURTA,XXXL,PEACH
JNE3563-KR-L,JNE3563,1.0,KURTA,L,PINK
JNE3563-KR-M,JNE3563,2.0,KURTA,M,PINK
JNE3563-KR-S,JNE3563,4.0,KURTA,S,PINK
JNE3563-KR-XL,JNE3563,2.0,KURTA,XL,PINK
JNE3563-KR-XS,JNE3563,4.0,KURTA,XS,PINK
JNE3563-KR-XXL,JNE3563,1.0,KURTA,XXL,PINK
JNE3563-KR-XXXL,JNE3563,1.0,KURTA,XXXL,PINK
JNE3564-KR-L,JNE3564,90.0,KURTA,L,BLACK
JNE3564-KR-M,JNE3564,107.0,KURTA,M,BLACK
JNE3564-KR-S,JNE3564,105.0,KURTA,S,BLACK
JNE3564-KR-XL,JNE3564,105.0,KURTA,XL,BLACK
JNE3564-KR-XS,JNE3564,64.0,KURTA,XS,BLACK
JNE3564-KR-XXL,JNE3564,51.0,KURTA,XXL,BLACK
JNE3564-KR-XXXL,JNE3564,12.0,KURTA,XXXL,BLACK
JNE3565-KR-L,JNE3565,4.0,KURTA,L,BROWN
JNE3565-KR-M,JNE3565,5.0,KURTA,M,BROWN
JNE3565-KR-S,JNE3565,6.0,KURTA,S,BROWN
JNE3565-KR-XL,JNE3565,2.0,KURTA,XL,BROWN
JNE3565-KR-XS,JNE3565,16.0,KURTA,XS,BROWN
JNE3565-KR-XXL,JNE3565,3.0,KURTA,XXL,BROWN
JNE3565-KR-XXXL,JNE3565,2.0,KURTA,XXXL,BROWN
JNE3566-KR-L,JNE3566,11.0,KURTA,L,DARK GREEN
JNE3566-KR-M,JNE3566,20.0,KURTA,M,DARK GREEN
JNE3566-KR-S,JNE3566,44.0,KURTA,S,DARK GREEN
JNE3566-KR-XL,JNE3566,25.0,KURTA,XL,DARK GREEN
JNE3566-KR-XXL,JNE3566,11.0,KURTA,XXL,DARK GREEN
JNE3567-KR-L,JNE3567,377.0,KURTA,L,BLUE
JNE3567-KR-M,JNE3567,186.0,KURTA,M,BLUE
JNE3567-KR-S,JNE3567,210.0,KURTA,S,BLUE
JNE3567-KR-XL,JNE3567,336.0,KURTA,XL,BLUE
JNE3567-KR-XS,JNE3567,181.0,KURTA,XS,BLUE
JNE3567-KR-XXL,JNE3567,295.0,KURTA,XXL,BLUE
JNE3567-KR-XXXL,JNE3567,235.0,KURTA,XXXL,BLUE
,JNE3568,0.0,KURTA,5XL,YELLOW
JNE3568-KR-L,JNE3568,147.0,KURTA,L,YELLOW
JNE3568-KR-M,JNE3568,197.0,KURTA,M,YELLOW
JNE3568-KR-S,JNE3568,155.0,KURTA,S,YELLOW
JNE3568-KR-XL,JNE3568,94.0,KURTA,XL,YELLOW
JNE3568-KR-XS,JNE3568,118.0,KURTA,XS,YELLOW
JNE3568-KR-XXL,JNE3568,29.0,KURTA,XXL,YELLOW
JNE3568-KR-XXXL,JNE3568,28.0,KURTA,XXXL,YELLOW
JNE3570-KR-L,JNE3570,1.0,KURTA,L,LIGHT GREEN
JNE3570-KR-M,JNE3570,0.0,KURTA,M,LIGHT GREEN
JNE3570-KR-S,JNE3570,3.0,KURTA,S,LIGHT GREEN
JNE3570-KR-XL,JNE3570,1.0,KURTA,XL,LIGHT GREEN
JNE3570-KR-XS,JNE3570,3.0,KURTA,XS,LIGHT GREEN
JNE3570-KR-XXL,JNE3570,2.0,KURTA,XXL,LIGHT GREEN
JNE3570-KR-XXXL,JNE3570,0.0,KURTA,XXXL,LIGHT GREEN
JNE3571-KR-L,JNE3571,123.0,KURTA,L,SEA GREEN
JNE3571-KR-M,JNE3571,113.0,KURTA,M,SEA GREEN
JNE3571-KR-S,JNE3571,30.0,KURTA,S,SEA GREEN
JNE3571-KR-XL,JNE3571,63.0,KURTA,XL,SEA GREEN
JNE3571-KR-XS,JNE3571,13.0,KURTA,XS,SEA GREEN
JNE3571-KR-XXL,JNE3571,19.0,KURTA,XXL,SEA GREEN
JNE3571-KR-XXXL,JNE3571,6.0,KURTA,XXXL,SEA GREEN
JNE3572-KR-XL,JNE3572,0.0,KURTA,XL,PINK
JNE3573-KR-L,JNE3573,1.0,KURTA,L,GREY
JNE3573-KR-M,JNE3573,0.0,KURTA,M,GREY
JNE3573-KR-S,JNE3573,5.0,KURTA,S,GREY
JNE3573-KR-XL,JNE3573,2.0,KURTA,XL,GREY
JNE3573-KR-XS,JNE3573,2.0,KURTA,XS,GREY
JNE3573-KR-XXL,JNE3573,4.0,KURTA,XXL,GREY
JNE3573-KR-XXXL,JNE3573,3.0,KURTA,XXXL,GREY
JNE3574-KR-L,JNE3574,2.0,KURTA,L,LIGHT GREEN
JNE3574-KR-M,JNE3574,1.0,KURTA,M,LIGHT GREEN
JNE3574-KR-S,JNE3574,4.0,KURTA,S,LIGHT GREEN
JNE3574-KR-XL,JNE3574,1.0,KURTA,XL,LIGHT GREEN
JNE3574-KR-XS,JNE3574,1.0,KURTA,XS,LIGHT GREEN
JNE3574-KR-XXL,JNE3574,1.0,KURTA,XXL,LIGHT GREEN
JNE3574-KR-XXXL,JNE3574,2.0,KURTA,XXXL,LIGHT GREEN
JNE3575-KR-L,JNE3575,1.0,KURTA,L,PINK
JNE3575-KR-M,JNE3575,4.0,KURTA,M,PINK
JNE3575-KR-S,JNE3575,28.0,KURTA,S,PINK
JNE3575-KR-XL,JNE3575,3.0,KURTA,XL,PINK
JNE3575-KR-XS,JNE3575,21.0,KURTA,XS,PINK
JNE3575-KR-XXL,JNE3575,13.0,KURTA,XXL,PINK
JNE3575-KR-XXXL,JNE3575,9.0,KURTA,XXXL,PINK
JNE3576-KR-L,JNE3576,56.0,KURTA,L,BLACK
JNE3576-KR-M,JNE3576,39.0,KURTA,M,BLACK
JNE3576-KR-S,JNE3576,21.0,KURTA,S,BLACK
JNE3576-KR-XL,JNE3576,5.0,KURTA,XL,BLACK
JNE3576-KR-XS,JNE3576,8.0,KURTA,XS,BLACK
JNE3576-KR-XXL,JNE3576,6.0,KURTA,XXL,BLACK
JNE3576-KR-XXXL,JNE3576,3.0,KURTA,XXXL,BLACK
JNE3577-KR-L,JNE3577,17.0,KURTA,L,PINK
JNE3577-KR-M,JNE3577,17.0,KURTA,M,PINK
JNE3577-KR-S,JNE3577,14.0,KURTA,S,PINK
JNE3577-KR-XL,JNE3577,17.0,KURTA,XL,PINK
JNE3577-KR-XS,JNE3577,26.0,KURTA,XS,PINK
JNE3577-KR-XXL,JNE3577,36.0,KURTA,XXL,PINK
JNE3577-KR-XXXL,JNE3577,26.0,KURTA,XXXL,PINK
JNE3578-KR-L,JNE3578,5.0,KURTA,L,YELLOW
JNE3578-KR-M,JNE3578,1.0,KURTA,M,YELLOW
JNE3578-KR-S,JNE3578,3.0,KURTA,S,YELLOW
JNE3578-KR-XL,JNE3578,8.0,KURTA,XL,YELLOW
JNE3578-KR-XS,JNE3578,6.0,KURTA,XS,YELLOW
JNE3578-KR-XXL,JNE3578,25.0,KURTA,XXL,YELLOW
JNE3578-KR-XXXL,JNE3578,2.0,KURTA,XXXL,YELLOW
JNE3579-KR-L,JNE3579,2.0,KURTA,L,GREY
JNE3579-KR-M,JNE3579,6.0,KURTA,M,GREY
JNE3579-KR-S,JNE3579,8.0,KURTA,S,GREY
JNE3579-KR-XL,JNE3579,3.0,KURTA,XL,GREY
JNE3579-KR-XS,JNE3579,2.0,KURTA,XS,GREY
JNE3579-KR-XXL,JNE3579,3.0,KURTA,XXL,GREY
JNE3579-KR-XXXL,JNE3579,4.0,KURTA,XXXL,GREY
JNE3580-DR-L,JNE3580,2.0,DRESS,L,PINK
JNE3580-DR-M,JNE3580,1.0,DRESS,M,PINK
JNE3580-DR-S,JNE3580,0.0,DRESS,S,PINK
JNE3580-DR-XL,JNE3580,0.0,DRESS,XL,PINK
JNE3580-DR-XS,JNE3580,3.0,DRESS,XS,PINK
JNE3580-DR-XXL,JNE3580,2.0,DRESS,XXL,PINK
JNE3580-DR-XXXL,JNE3580,2.0,DRESS,XXXL,PINK
JNE3581-KR-L,JNE3581,0.0,KURTA,L,PINK
JNE3581-KR-M,JNE3581,13.0,KURTA,M,PINK
JNE3581-KR-S,JNE3581,48.0,KURTA,S,PINK
JNE3581-KR-XL,JNE3581,23.0,KURTA,XL,PINK
JNE3581-KR-XXL,JNE3581,35.0,KURTA,XXL,PINK
JNE3601-KR-L,JNE3601,70.0,KURTA,L,LIGHT GREEN
JNE3601-KR-M,JNE3601,83.0,KURTA,M,LIGHT GREEN
JNE3601-KR-S,JNE3601,56.0,KURTA,S,LIGHT GREEN
JNE3601-KR-XL,JNE3601,75.0,KURTA,XL,LIGHT GREEN
JNE3601-KR-XS,JNE3601,1.0,KURTA,XS,LIGHT GREEN
JNE3601-KR-XXL,JNE3601,15.0,KURTA,XXL,LIGHT GREEN
JNE3601-KR-XXXL,JNE3601,1.0,KURTA,XXXL,LIGHT GREEN
JNE3602-KR-L,JNE3602,128.0,KURTA,L,PINK
JNE3602-KR-M,JNE3602,93.0,KURTA,M,PINK
JNE3602-KR-S,JNE3602,42.0,KURTA,S,PINK
JNE3602-KR-XL,JNE3602,154.0,KURTA,XL,PINK
JNE3602-KR-XS,JNE3602,22.0,KURTA,XS,PINK
JNE3602-KR-XXL,JNE3602,76.0,KURTA,XXL,PINK
JNE3602-KR-XXXL,JNE3602,78.0,KURTA,XXXL,PINK
JNE3603-KR-L,JNE3603,8.0,KURTA,L,WINE
JNE3603-KR-M,JNE3603,9.0,KURTA,M,WINE
JNE3603-KR-S,JNE3603,20.0,KURTA,S,WINE
JNE3603-KR-XL,JNE3603,5.0,KURTA,XL,WINE
JNE3603-KR-XS,JNE3603,56.0,KURTA,XS,WINE
JNE3603-KR-XXL,JNE3603,6.0,KURTA,XXL,WINE
JNE3603-KR-XXXL,JNE3603,1.0,KURTA,XXXL,WINE
JNE3604-KR-L,JNE3604,75.0,KURTA,L,MAGENTA
JNE3604-KR-M,JNE3604,67.0,KURTA,M,MAGENTA
JNE3604-KR-S,JNE3604,90.0,KURTA,S,MAGENTA
JNE3604-KR-XL,JNE3604,62.0,KURTA,XL,MAGENTA
JNE3604-KR-XS,JNE3604,15.0,KURTA,XS,MAGENTA
JNE3604-KR-XXL,JNE3604,74.0,KURTA,XXL,MAGENTA
JNE3604-KR-XXXL,JNE3604,2.0,KURTA,XXXL,MAGENTA
JNE3605-KR-L,JNE3605,3.0,KURTA,L,PINK
JNE3605-KR-M,JNE3605,3.0,KURTA,M,PINK
JNE3605-KR-S,JNE3605,12.0,KURTA,S,PINK
JNE3605-KR-XL,JNE3605,7.0,KURTA,XL,PINK
JNE3605-KR-XS,JNE3605,9.0,KURTA,XS,PINK
JNE3605-KR-XXL,JNE3605,2.0,KURTA,XXL,PINK
JNE3605-KR-XXXL,JNE3605,15.0,KURTA,XXXL,PINK
JNE3606-KR-L,JNE3606,5.0,KURTA,L,BEIGE
JNE3606-KR-M,JNE3606,2.0,KURTA,M,BEIGE
JNE3606-KR-S,JNE3606,12.0,KURTA,S,BEIGE
JNE3606-KR-XL,JNE3606,4.0,KURTA,XL,BEIGE
JNE3606-KR-XS,JNE3606,7.0,KURTA,XS,BEIGE
JNE3606-KR-XXL,JNE3606,15.0,KURTA,XXL,BEIGE
JNE3606-KR-XXXL,JNE3606,4.0,KURTA,XXXL,BEIGE
JNE3607-KR-L,JNE3607,350.0,KURTA,L,MAROON
JNE3607-KR-M,JNE3607,257.0,KURTA,M,MAROON
JNE3607-KR-S,JNE3607,72.0,KURTA,S,MAROON
JNE3607-KR-XL,JNE3607,317.0,KURTA,XL,MAROON
JNE3607-KR-XS,JNE3607,244.0,KURTA,XS,MAROON
JNE3607-KR-XXL,JNE3607,281.0,KURTA,XXL,MAROON
JNE3607-KR-XXXL,JNE3607,181.0,KURTA,XXXL,MAROON
JNE3608-KR-L,JNE3608,9.0,KURTA,L,MAROON
JNE3608-KR-M,JNE3608,30.0,KURTA,M,MAROON
JNE3608-KR-S,JNE3608,30.0,KURTA,S,MAROON
JNE3608-KR-XL,JNE3608,13.0,KURTA,XL,MAROON
JNE3608-KR-XS,JNE3608,9.0,KURTA,XS,MAROON
JNE3608-KR-XXL,JNE3608,24.0,KURTA,XXL,MAROON
JNE3608-KR-XXXL,JNE3608,2.0,KURTA,XXXL,MAROON
JNE3609-KR-L,JNE3609,13.0,KURTA,L,WHITE
JNE3609-KR-M,JNE3609,34.0,KURTA,M,WHITE
JNE3609-KR-S,JNE3609,7.0,KURTA,S,WHITE
JNE3609-KR-XL,JNE3609,7.0,KURTA,XL,WHITE
JNE3609-KR-XS,JNE3609,28.0,KURTA,XS,WHITE
JNE3609-KR-XXL,JNE3609,10.0,KURTA,XXL,WHITE
JNE3609-KR-XXXL,JNE3609,10.0,KURTA,XXXL,WHITE
JNE3610-KR-L,JNE3610,32.0,KURTA,L,TEAL GREEN
JNE3610-KR-M,JNE3610,41.0,KURTA,M,TEAL GREEN
JNE3610-KR-S,JNE3610,50.0,KURTA,S,TEAL GREEN
JNE3610-KR-XL,JNE3610,40.0,KURTA,XL,TEAL GREEN
JNE3610-KR-XS,JNE3610,20.0,KURTA,XS,TEAL GREEN
JNE3610-KR-XXL,JNE3610,17.0,KURTA,XXL,TEAL GREEN
JNE3610-KR-XXXL,JNE3610,3.0,KURTA,XXXL,TEAL GREEN
JNE3611-KR-L,JNE3611,267.0,KURTA,L,BLACK
JNE3611-KR-M,JNE3611,217.0,KURTA,M,BLACK
JNE3611-KR-S,JNE3611,304.0,KURTA,S,BLACK
JNE3611-KR-XL,JNE3611,140.0,KURTA,XL,BLACK
JNE3611-KR-XS,JNE3611,260.0,KURTA,XS,BLACK
JNE3611-KR-XXL,JNE3611,98.0,KURTA,XXL,BLACK
JNE3611-KR-XXXL,JNE3611,207.0,KURTA,XXXL,BLACK
JNE3612-KR-L,JNE3612,14.0,KURTA,L,LIGHT GREEN
JNE3612-KR-M,JNE3612,45.0,KURTA,M,LIGHT GREEN
JNE3612-KR-S,JNE3612,15.0,KURTA,S,LIGHT GREEN
JNE3612-KR-XL,JNE3612,7.0,KURTA,XL,LIGHT GREEN
JNE3612-KR-XS,JNE3612,8.0,KURTA,XS,LIGHT GREEN
JNE3612-KR-XXL,JNE3612,19.0,KURTA,XXL,LIGHT GREEN
JNE3612-KR-XXXL,JNE3612,2.0,KURTA,XXXL,LIGHT GREEN
JNE3613-KR-L,JNE3613,779.0,KURTA,L,TEAL
JNE3613-KR-M,JNE3613,485.0,KURTA,M,TEAL
JNE3613-KR-S,JNE3613,259.0,KURTA,S,TEAL
JNE3613-KR-XL,JNE3613,593.0,KURTA,XL,TEAL
JNE3613-KR-XS,JNE3613,192.0,KURTA,XS,TEAL
